Title,Latitude,Longitude
RWG171720,51.5211688663,0.0202712779
RWG171356,51.5282637937,0.1154154201
RWG171365,51.528556656,0.1038564676
RWG171485,51.5258577279,0.1174140847
RWG171644,51.4455507279,0.1034153901
RWG171678,51.4502117751,0.18004139
RWG171680,51.4500712667,0.1804504396
RWG171543,51.5279353733,0.1178195942
RWG125160,51.3592499585,-0.1917104851
RWG125326,51.3716319382,-0.2275244014
RWG125328,51.3713931018,-0.2277686088
RWG999458,51.5146157587,0.0585063893
RWG171359,51.5271151325,0.11549598
RWG125643,51.3681228086,-0.2247428626
RWG205507,51.3803625034,-0.2437691134
RWG171411,51.5034502464,0.024637076
RWG171438,51.4997160486,0.0029854509
RWG171727,51.5205818452,0.0190297264
RWG171830,51.4503222545,0.1044871611
RWG171831,51.4480692197,0.1179171595
RWG171414,51.5259316421,0.0087948259
RWG171441,51.4996534395,0.0028516985
RWG171643,51.4426999834,0.1009622859
RWG171674,51.4484469226,0.1793062919
RWG171789,51.4576546501,0.1363209631
RWG171785,51.4573482427,0.1399720624
RWG171641,51.5298818979,0.1433651147
RWG171677,51.4502341917,0.1802302293
RWG171645,51.4451977221,0.1027074747
RWG244284,51.4716742165,0.1032645146
RWG171783,51.4574494329,0.1392849074
RWG171788,51.4577420469,0.1365711896
RWG171756,51.4498805353,0.185272443
RWG171786,51.457552768,0.1388425296
RWG171755,51.4507188123,0.1885628426
RWG171393,51.527674565,0.0049401611
RWG171784,51.4573637537,0.1398759647
RWG124745,51.46690929,-0.2668465393
RWG171780,51.4571554724,0.1415223606
RWG171781,51.4571619357,0.1406170505
RWG171769,51.4569555415,0.1487828086
RWG171354,51.5259161503,0.1146017687
RWG171358,51.5272028437,0.1155003631
RWG171796,51.4621134478,0.1107041512
RWG171797,51.4621502961,0.1095338315
RWG171541,51.4669842086,0.1580714788
RWG171801,51.4624399752,0.1059898147
RWG171798,51.4622320458,0.1098057663
RWG171777,51.45703022,0.1428971517
RWG171779,51.4570354484,0.1421515675
RWG171675,51.4503014723,0.1801653341
RWG171676,51.4502746647,0.1802342266
RWG171679,51.4500282062,0.1804257614
RWG171355,51.5288673346,0.1153434513
RWG171539,51.4660606503,0.1579386242
RWG171548,51.4738936318,0.1626034624
RWG171619,51.4800738191,0.1810742108
RWG171776,51.4568582949,0.1429088645
RWG244279,51.4555086138,0.1478758815
RWG171782,51.4573574755,0.1392531585
RWG171461,51.4627472112,0.1055422254
RWG171432,51.5214231704,0.0970157333
RWG171454,51.5202836858,0.107921354
RWG171621,51.480738207,0.1806222385
RWG171622,51.4413203097,0.1507309175
RWG171542,51.4663030152,0.1578451405
RWG171620,51.4416076048,0.1473216702
RWG244280,51.4558431135,0.1490769345
RWG244282,51.4654671292,0.1467349875
RWG276724,51.4899542031,0.1326786813
RWG125000,51.4173238831,-0.2075813311
RWG205567,51.4138348914,-0.3002296125
RWG125210,51.4396504924,-0.1970399643
RWG156681,51.5479374873,0.0472587316
RWG156683,51.5480919792,0.0465118393
RWG156684,51.5477564113,0.0478876485
RWG156689,51.5365384405,0.0455903142
RWG156690,51.5325391961,0.0510096688
RWG125284,51.3771511201,-0.2389020809
RWG124941,51.3800521196,-0.2017361693
RWG125292,51.3786539355,-0.2419504207
RWG125239,51.3586186468,-0.2167095521
RWG125279,51.3913851431,-0.2225394103
RWG125049,51.4193685069,-0.2007730707
RWG125536,51.4103170589,-0.2301568613
RWG125538,51.4133926535,-0.2224366005
RWG125541,51.4088697071,-0.2161141522
RWG125544,51.4092490651,-0.2143222969
RWG125130,51.3823736999,-0.2857400049
RWG125131,51.381985504,-0.2843540457
RWG125132,51.3819278424,-0.2840522918
RWG125001,51.4198401068,-0.2057253439
RWG125371,51.3970608175,-0.1900678869
RWG125233,51.4233578012,-0.2003619624
RWG125246,51.4272479119,-0.2006468536
RWG125266,51.4247897466,-0.1883635724
RWG125213,51.4385131629,-0.1972158596
RWG125543,51.4088970316,-0.2153244399
RWG125546,51.4094984213,-0.213573164
RWG156679,51.54765054,0.0479346745
RWG156691,51.5502988007,0.046778402
RWG125134,51.3817408096,-0.2839325684
RWG125106,51.4055032865,-0.3003360818
RWG125107,51.4051915649,-0.2978519312
RWG125108,51.4046663917,-0.2978564378
RWG125372,51.397442494,-0.1896486678
RWG125214,51.4385019445,-0.1971230131
RWG125215,51.4384100674,-0.1971661063
RWG125217,51.4390539338,-0.1951110924
RWG125542,51.4088754571,-0.2153993876
RWG171363,51.5281486133,0.1040714401
RWG171364,51.5285047294,0.1041501752
RWG125373,51.3975813809,-0.1894744595
RWG125611,51.4156364275,-0.1933341515
RWG125613,51.4152835377,-0.1975055294
RWG125614,51.4149947729,-0.2000823448
RWG125616,51.4155427635,-0.1915098928
RWG124825,51.4029028169,-0.2047158608
RWG125110,51.4032956104,-0.3023570737
RWG125352,51.3640454506,-0.2990071631
RWG125395,51.4050229847,-0.2573630103
RWG125432,51.3898930988,-0.2819859205
RWG205512,51.4139738469,-0.3053730106
RWG125547,51.409575147,-0.2136326088
RWG124936,51.4039325004,-0.2570027639
RWG124874,51.4210434713,-0.2041424573
RWG124888,51.4203583796,-0.1871851392
RWG124890,51.4202894478,-0.1871593187
RWG124791,51.4240596714,-0.215656752
RWG125009,51.4203177593,-0.2050414242
RWG125433,51.3901439798,-0.282511673
RWG205506,51.3771558322,-0.2792742871
RWG124794,51.4226661904,-0.2089556289
RWG124795,51.4225522394,-0.2092523598
RWG124797,51.4221385554,-0.2086076545
RWG205517,51.3638036317,-0.2964608947
RWG205518,51.3742551703,-0.2981201227
RWG277905,51.3872847884,-0.2507106114
RWG125469,51.3918312013,-0.3106445086
RWG125471,51.3916594362,-0.3099964596
RWG125472,51.3916274102,-0.3099310305
RWG277920,51.4041069997,-0.2940342675
RWG125639,51.4099575212,-0.3068231923
RWG205569,51.409052787,-0.304895549
RWG125035,51.3849668954,-0.2518780783
RWG125061,51.3814453531,-0.2453191076
RWG124979,51.4157470084,-0.1897875956
RWG124980,51.4157780142,-0.1892330016
RWG124987,51.4210377558,-0.2072810162
RWG205573,51.4109555599,-0.3062013425
RWG124990,51.3847397412,-0.2123994918
RWG171532,51.4513933024,0.0499847868
RWG125003,51.4197801788,-0.2055999136
RWG124826,51.402845561,-0.2048831455
RWG124883,51.3844878236,-0.293088443
RWG124920,51.4157111803,-0.3021028332
RWG124922,51.3840212992,-0.2644680219
RWG124923,51.3736106089,-0.3058875124
RWG124852,51.4143711878,-0.2486561871
RWG125240,51.3591924222,-0.2168587135
RWG125250,51.3615103311,-0.1968638893
RWG171593,51.491389424,0.1502624535
RWG124854,51.4145105185,-0.2485303613
RWG125323,51.3721379559,-0.2269044211
RWG125272,51.3726829365,-0.2408990093
RWG125274,51.3628894724,-0.1972956958
RWG125275,51.3638007017,-0.201500789
RWG125276,51.3714765495,-0.2289194116
RWG124939,51.404121026,-0.2568903886
RWG124945,51.415926551,-0.2884192786
RWG124999,51.3796511029,-0.2184703749
RWG125159,51.3591027648,-0.1918280152
RWG125224,51.3437902988,-0.1986870813
RWG125327,51.3715486915,-0.2275973124
RWG157202,51.5602233035,0.1478431427
RWG124940,51.4041199993,-0.2570238082
RWG205513,51.3718854269,-0.2242197548
RWG125225,51.4268351928,-0.2984389913
RWG124951,51.4202113732,-0.304910393
RWG125222,51.3682262362,-0.3060964348
RWG125363,51.3706307288,-0.2278047446
RWG125364,51.3704477842,-0.2275908568
RWG125361,51.3709326778,-0.2275390939
RWG125231,51.3439497317,-0.2008749071
RWG125324,51.3720047902,-0.2271979462
RWG125325,51.3717305723,-0.2273796099
RWG157199,51.561149218,0.1470620401
RWG157201,51.5601648627,0.1478324045
RWG125216,51.3554310722,-0.2144099091
RWG125227,51.3439239296,-0.2000273446
RWG125228,51.3437231204,-0.1999810793
RWG125247,51.3673999933,-0.3067885339
RWG125254,51.3627008224,-0.3080955875
RWG125127,51.382899062,-0.2877654384
RWG124950,51.4129253133,-0.2062455872
RWG124953,51.4121878338,-0.2061353834
RWG124976,51.415679382,-0.1919332784
RWG125133,51.3817597265,-0.2839714873
RWG125264,51.4256866353,-0.1893368457
RWG125368,51.3683766851,-0.2188450977
RWG205568,51.3751645287,-0.2060039534
RWG125135,51.3806549742,-0.2824635096
RWG125459,51.3910920049,-0.3090546879
RWG125462,51.3910368054,-0.3086866877
RWG125463,51.3910809909,-0.3087678604
RWG125464,51.3912824669,-0.309470176
RWG125128,51.3827499404,-0.2871937233
RWG125316,51.3589647927,-0.2953179328
RWG125342,51.3636446196,-0.3001704246
RWG125267,51.4243685504,-0.1940280249
RWG125562,51.4097460442,-0.228613747
RWG220514,51.5370785897,0.1576161884
RWG125277,51.3658662141,-0.205141796
RWG125281,51.3767533937,-0.2383087683
RWG125285,51.3778717353,-0.2403385797
RWG125565,51.4131902154,-0.2042471414
RWG125567,51.4153010645,-0.1978884618
RWG124971,51.4126983759,-0.2838691591
RWG124978,51.4157267557,-0.1901586982
RWG124813,51.4016838242,-0.1969544418
RWG125564,51.4105088949,-0.2216762993
RWG124799,51.4030596572,-0.1927043234
RWG125592,51.3920649377,-0.3068551391
RWG125593,51.3920863284,-0.3068108118
RWG125069,51.3717362696,-0.208395763
RWG125255,51.3581227095,-0.2148061837
RWG125236,51.3567297157,-0.2163072294
RWG125252,51.3613654361,-0.200555858
RWG125257,51.3716183367,-0.2270923311
RWG125286,51.3779247894,-0.2404589599
RWG205575,51.3853855305,-0.2633318546
RWG124816,51.4033910517,-0.2127352443
RWG124818,51.403558292,-0.2133983735
RWG124822,51.4031981734,-0.2147368707
RWG125043,51.4195837885,-0.2025007123
RWG125046,51.4195365028,-0.2016495653
RWG205570,51.4113430916,-0.303751612
RWG125595,51.3925509461,-0.3058760961
RWG125596,51.392112157,-0.3069388821
RWG205560,51.3890748777,-0.2977898165
RWG205563,51.4100308058,-0.3050089332
RWG205564,51.41093772,-0.3042714851
RWG124984,51.4034796098,-0.3079896981
RWG220513,51.5373783029,0.1575748156
RWG125258,51.3713246753,-0.227414698
RWG124934,51.3830475479,-0.2043617648
RWG125331,51.3579632966,-0.2153435177
RWG125008,51.3679033064,-0.2178968444
RWG124935,51.3826923017,-0.2043000914
RWG125011,51.3679483058,-0.2176318446
RWG205576,51.3853261169,-0.2628193884
RWG277906,51.3720329405,-0.3067713948
RWG125048,51.3997373534,-0.2423660711
RWG125004,51.3838338858,-0.2549752728
RWG125017,51.3818590076,-0.2838100515
RWG124868,51.4190893821,-0.2933050905
RWG124869,51.3988660406,-0.3028584749
RWG124870,51.3970570435,-0.2768391631
RWG124882,51.384909474,-0.2946142259
RWG124983,51.4211516399,-0.2069851843
RWG124988,51.4208686572,-0.2071026346
RWG156680,51.5476432456,0.047125934
RWG125333,51.3714627769,-0.2283963565
RWG124933,51.3831640249,-0.2046147681
RWG125294,51.3784422366,-0.2415198598
RWG125298,51.3788187414,-0.241682164
RWG125563,51.4096660214,-0.2271333135
RWG125435,51.409309605,-0.2303359928
RWG124900,51.4193691457,-0.1967440687
RWG124902,51.4192909391,-0.1969053106
RWG124911,51.4219265556,-0.2084761672
RWG124925,51.4015490067,-0.2330567806
RWG205561,51.4095563135,-0.3060135221
RWG125584,51.3930124294,-0.3047352373
RWG125585,51.3929691273,-0.3048471322
RWG125556,51.4108226581,-0.2085014387
RWG125561,51.4084252135,-0.2159849913
RWG124960,51.4127105575,-0.3007686007
RWG124811,51.402700353,-0.2088023954
RWG125291,51.3780905851,-0.2411972215
RWG205565,51.4107503514,-0.3022487701
RWG205566,51.4138546684,-0.3005263006
RWG277922,51.41032453,-0.3070308953
RWG277923,51.4103773229,-0.3077664354
RWG124962,51.412617362,-0.3007902333
RWG124967,51.4135300492,-0.2888299897
RWG124970,51.4127821377,-0.2838532037
RWG124807,51.401735939,-0.1957462223
RWG124812,51.4027842906,-0.2095903525
RWG125588,51.3928054773,-0.3052436052
RWG125590,51.3927218599,-0.305440626
RWG205537,51.406236111,-0.3041627152
RWG205558,51.3920160576,-0.3029198058
RWG205538,51.4078889055,-0.3057582384
RWG205539,51.4108952657,-0.3011628652
RWG125338,51.3564566335,-0.2160785175
RWG124996,51.3799375249,-0.2179763363
RWG171427,51.4998844528,0.0030344594
RWG205482,51.4194302337,-0.178338148
RWG205491,51.4179262225,-0.1780499891
RWG125030,51.4197685589,-0.203685912
RWG125031,51.4196819147,-0.2037234983
RWG125032,51.4196036554,-0.2037772815
RWG125039,51.4193031865,-0.2052757802
RWG124850,51.4011941509,-0.2949302628
RWG124863,51.3986213227,-0.3041843294
RWG124867,51.3990595653,-0.3024843019
RWG125121,51.4074055224,-0.2896855421
RWG125122,51.4074727778,-0.2895647669
RWG125329,51.3578032967,-0.216108519
RWG125330,51.371279632,-0.2282444083
RWG124956,51.4130533718,-0.3007287982
RWG125123,51.4090443639,-0.2916237782
RWG125129,51.3823495559,-0.2859786638
RWG125524,51.4102828472,-0.2222972627
RWG125528,51.4147776686,-0.2011890563
RWG125531,51.4151146969,-0.2000887491
RWG125533,51.4151613013,-0.199927079
RWG171768,51.4974179338,0.1551718167
RWG125268,51.426158368,-0.1904165084
RWG125269,51.4265423253,-0.1905097705
RWG124958,51.4129592036,-0.3007387887
RWG124959,51.4129138696,-0.3007444474
RWG124961,51.4126637244,-0.3007748757
RWG125303,51.4320226674,-0.2572023201
RWG125341,51.3638865713,-0.300565036
RWG125377,51.4071212961,-0.2574611833
RWG125428,51.4084893178,-0.274061079
RWG124808,51.4017329927,-0.1958220615
RWG156892,51.5408451336,-0.0026859932
RWG244288,51.5117074989,0.0250637717
RWG171453,51.5012796628,0.0667677868
RWG171686,51.513276746,0.0318459215
RWG171687,51.5143892474,0.0608718913
RWG157058,51.5352999681,0.1520314858
RWG157060,51.5338049682,0.1511798194
RWG171684,51.4602085954,0.1612349203
RWG171689,51.5138338627,0.0317272819
RWG125358,51.3721607673,-0.2265221884
RWG125360,51.3709979096,-0.2276196892
RWG171713,51.5222126294,0.0220823022
RWG171715,51.5213521917,0.0206334415
RWG125321,51.3726376187,-0.2263489916
RWG125337,51.3568951646,-0.2161332587
RWG171716,51.521574334,0.0208214891
RWG171558,51.4988333437,0.0609683098
RWG124864,51.4163473451,-0.2923266836
RWG124944,51.386028452,-0.2572584142
RWG124779,51.4214570243,-0.3022125139
RWG124800,51.39901084,-0.2801653541
RWG124815,51.3983651839,-0.2802260546
RWG124806,51.4017716561,-0.1952902212
RWG125600,51.3922599298,-0.3065752627
RWG171718,51.5213214492,0.0203287705
RWG171518,51.4966792864,0.0120198206
RWG125259,51.370362852,-0.2284721733
RWG125263,51.3707611065,-0.2284562331
RWG999472,51.4686184735,0.1908164042
RWG125023,51.4203661441,-0.2048292595
RWG125431,51.409426848,-0.2302367143
RWG125071,51.3743023216,-0.3040829624
RWG125104,51.4049964562,-0.2808661
RWG125109,51.4032083424,-0.3023857698
RWG125112,51.4028084155,-0.3040890834
RWG125356,51.3765373534,-0.2219483745
RWG125355,51.3764403075,-0.2218867451
RWG125601,51.3921814977,-0.3065602236
RWG125603,51.3920488805,-0.3057844755
RWG125105,51.4054280476,-0.3002924112
RWG125343,51.3638127231,-0.2994975002
RWG125344,51.3637500197,-0.2991900443
RWG125576,51.3921690998,-0.3054071732
RWG125586,51.3913982831,-0.3084139616
RWG125587,51.3914292951,-0.3083416798
RWG125495,51.4088728141,-0.2291757512
RWG125243,51.4271486201,-0.2010790369
RWG125244,51.4271618507,-0.2007784157
RWG125249,51.3667756693,-0.3066980757
RWG125136,51.3806008867,-0.2824073326
RWG125137,51.3802266415,-0.282003511
RWG125138,51.3800984389,-0.2818857421
RWG125139,51.3800041381,-0.281794542
RWG171495,51.5088082494,0.042236492
RWG125280,51.3661381959,-0.2056247942
RWG125282,51.3770904502,-0.2388071299
RWG125336,51.3573965664,-0.2162262179
RWG171838,51.4879446187,0.0019188435
RWG125126,51.3829157461,-0.2878237646
RWG125455,51.3952561584,-0.3074478439
RWG125245,51.4271663016,-0.2006489736
RWG125260,51.4236365327,-0.1876760596
RWG125554,51.4111499267,-0.2093867415
RWG125555,51.411045129,-0.2092732697
RWG125589,51.3918857421,-0.3072834138
RWG125226,51.3819776778,-0.2817652705
RWG125248,51.3632607925,-0.3084448278
RWG125253,51.3628495563,-0.3079335218
RWG205533,51.3575048933,-0.216502446
RWG125334,51.3577577586,-0.2156794432
RWG125335,51.3575232977,-0.216246852
RWG171410,51.5150088159,0.0078368304
RWG171537,51.5087806558,0.0637922167
RWG125456,51.4000168279,-0.2626408274
RWG125457,51.3944522688,-0.3081067404
RWG125458,51.3934776667,-0.3091085592
RWG205559,51.3921428143,-0.3028369903
RWG125237,51.3572016038,-0.216369396
RWG171597,51.4776482805,0.1280141396
RWG125436,51.4092779208,-0.2301696202
RWG125437,51.4094913353,-0.2313212193
RWG125438,51.4095649972,-0.2316553203
RWG125624,51.4163141068,-0.179178008
RWG125628,51.4137515456,-0.1774383385
RWG171836,51.4602831326,0.121373244
RWG171848,51.4670867485,0.1815086031
RWG171792,51.4813143516,0.1810091856
RWG171793,51.480915661,0.181020189
RWG171770,51.4510834276,0.1780230327
RWG171772,51.4506902767,0.1778712248
RWG125235,51.3557442878,-0.2153041941
RWG205511,51.3723900464,-0.2235755737
RWG125290,51.3780595149,-0.2412431109
RWG171462,51.4628401352,0.105044773
RWG171465,51.4649688075,0.1021291295
RWG171472,51.4683888253,0.1009462397
RWG171552,51.4907999844,0.1215798071
RWG171773,51.4505741325,0.1780217568
RWG171624,51.4413262946,0.1481415634
RWG171464,51.4649619354,0.1020538328
RWG171553,51.490797281,0.1216883655
RWG171368,51.5292086334,0.0253442371
RWG171370,51.5306989462,0.0325362625
RWG171371,51.5306716403,0.03231482
RWG171623,51.4800524517,0.1817369322
RWG171618,51.4799915006,0.1810708909
RWG171653,51.5335178129,0.1268781744
RWG171360,51.5269483869,0.1136358045
RWG125367,51.3681726183,-0.2182605703
RWG205509,51.3723758951,-0.2235635535
RWG171658,51.4570042274,0.2012411336
RWG171665,51.4638835548,0.1820377289
RWG171669,51.4480899928,0.1785959436
RWG171639,51.5303422749,0.1414869208
RWG171651,51.5331137074,0.1268613967
RWG171652,51.5334372242,0.1267327785
RWG171435,51.4997033201,0.002883845
RWG171660,51.4895715183,0.0850574356
RWG171667,51.4768167235,0.0215830895
RWG171434,51.4997238983,0.0029294892
RWG171609,51.4929649677,0.0673881099
RWG157224,51.5577723206,0.0699928388
RWG171764,51.4753008224,0.0400656596
RWG156596,51.6046484214,0.0959280894
RWG156597,51.6039660837,0.0938600601
RWG171573,51.4929510622,0.0612649532
RWG171807,51.4790989567,0.1040834836
RWG171701,51.4576672098,0.05004311
RWG171702,51.4579097032,0.0500010601
RWG171766,51.4743046249,0.0466549478
RWG171502,51.5082010384,0.0151622642
RWG171508,51.5263446933,0.1469251665
RWG171694,51.5149533836,0.0364912599
RWG171503,51.508271229,0.0158879216
RWG171509,51.5262231257,0.1463391965
RWG171512,51.5242420268,0.1463021835
RWG171513,51.5235213665,0.1365629546
RWG124973,51.3680932944,-0.2022685161
RWG124991,51.3848818043,-0.2122728137
RWG124992,51.3836339762,-0.213827367
RWG125057,51.3794288588,-0.2432697017
RWG125256,51.3717921034,-0.2268951936
RWG125265,51.3767945152,-0.2370749371
RWG171504,51.5263753101,0.0564174778
RWG171376,51.5169474453,0.0109713846
RWG171505,51.5264908132,0.0526487216
RWG171506,51.5270878555,0.0562164097
RWG171507,51.5258811192,0.0566221556
RWG171522,51.5114530037,0.017731301
RWG171525,51.5108068418,0.0257175301
RWG999471,51.4680811887,0.1907312204
RWG124942,51.403832082,-0.2567987367
RWG124943,51.4157489926,-0.2883723311
RWG124817,51.3986024876,-0.2801412198
RWG125013,51.4208294857,-0.2042975751
RWG125015,51.420770445,-0.2043775611
RWG125020,51.4206412093,-0.2045836082
RWG125251,51.3613799695,-0.1972035068
RWG171771,51.4506249744,0.177954807
RWG171774,51.4561663666,0.1479181146
RWG171378,51.5167849388,0.0105947723
RWG171377,51.5168698473,0.010795273
RWG171379,51.5164216809,0.0097097263
RWG171381,51.5208123076,0.0047960758
RWG125434,51.4095368534,-0.2302218201
RWG125483,51.4054953982,-0.2360111197
RWG171456,51.5205948753,0.1080952387
RWG999478,51.4817343968,0.1752913507
RWG124972,51.3683566286,-0.2031518492
RWG205531,51.354754367,-0.2149078576
RWG125229,51.3622500755,-0.2063970379
RWG125230,51.3438775425,-0.2009511185
RWG171526,51.5109233757,0.0256531155
RWG171527,51.5110920307,0.0255575598
RWG171536,51.5108063689,0.032822148
RWG125125,51.3829307244,-0.2878811786
RWG124929,51.3835321458,-0.2054823654
RWG205529,51.3584680167,-0.2166661777
RWG171396,51.5172695795,0.011155984
RWG171397,51.5196827108,0.0118247802
RWG171398,51.520024705,0.0088362324
RWG171696,51.513293551,0.0363742436
RWG171697,51.5149586577,0.05500754
RWG171698,51.5102031008,0.0627655866
RWG156546,51.5989116363,0.1622214758
RWG156547,51.5985633557,0.1609971424
RWG157198,51.5609603461,0.1466348884
RWG157071,51.540405774,-0.0116347562
RWG220537,51.5386461788,0.0514131786
RWG157111,51.531912954,0.0758783843
RWG157323,51.5824464861,0.1647696909
RWG156548,51.5913023599,0.1573602693
RWG156549,51.5910619836,0.1577139983
RWG220516,51.5436551195,0.1665334239
RWG157164,51.5657255542,0.1434712997
RWG157163,51.5723378703,0.1433199576
RWG157165,51.5653647547,0.1449851029
RWG157187,51.5636414316,0.1465282427
RWG171491,51.4509075827,0.0593813033
RWG171493,51.4513666334,0.0572166538
RWG171519,51.4973374209,0.0115122077
RWG205534,51.3575349473,-0.216569614
RWG171577,51.4945218067,0.0635964122
RWG171578,51.4945133555,0.0635543991
RWG171443,51.499610328,0.0027563522
RWG220517,51.5436516395,0.1666414836
RWG171520,51.4949140632,0.01306854
RWG171419,51.4999570478,0.0027154699
RWG171420,51.4999551824,0.002735444
RWG156871,51.5454641188,0.0931641841
RWG277933,51.3849888297,-0.206445286
RWG171444,51.4995981746,0.0027301151
RWG171740,51.5007293911,0.0057456663
RWG171741,51.5006904628,0.0056641406
RWG197668,51.4767351395,-0.0169949861
RWG124924,51.3844822308,-0.263780175
RWG124926,51.4202694145,-0.2785327539
RWG125073,51.4159668549,-0.1859068724
RWG125074,51.4160078186,-0.1852532918
RWG289778,51.5318583115,0.1477822295
RWG125322,51.3724776653,-0.2265229779
RWG125345,51.3576759497,-0.2170274403
RWG124937,51.4040088224,-0.2570375356
RWG125010,51.4201883062,-0.2048518491
RWG125016,51.4207470328,-0.2044232686
RWG277908,51.4036559489,-0.2453109212
RWG220554,51.5459356087,0.1121439532
RWG289771,51.5427666883,0.1789166409
RWG289776,51.5319865541,0.1470120831
RWG125346,51.3576774587,-0.2171698492
RWG125354,51.3761118138,-0.2221751345
RWG125019,51.4207215834,-0.2044632623
RWG124866,51.3980699502,-0.2177799683
RWG124872,51.420575474,-0.2051850651
RWG125052,51.3803363178,-0.2438308898
RWG125238,51.3577069446,-0.2165556287
RWG125599,51.3923457346,-0.3063634494
RWG125288,51.3779295069,-0.241254027
RWG125300,51.3785901118,-0.2415693144
RWG125301,51.3784261164,-0.2407313908
RWG125075,51.4160383796,-0.1848015764
RWG125350,51.3646447885,-0.2983277173
RWG125351,51.3643544968,-0.2986501335
RWG125602,51.3921243679,-0.3056404206
RWG125637,51.4077298177,-0.3030380856
RWG125641,51.4104174452,-0.3053022422
RWG125353,51.3761477028,-0.2222936433
RWG125558,51.40945536,-0.2129613103
RWG125559,51.4092845774,-0.2135129604
RWG125560,51.4083849023,-0.216069635
RWG156581,51.5655580123,0.1758980396
RWG156593,51.5653768299,0.1755154723
RWG157233,51.5340752829,0.0847364928
RWG157252,51.5379875615,0.1669106011
RWG157253,51.5379280211,0.1671578051
RWG157205,51.5599187383,0.1480466915
RWG157128,51.5318699607,0.1477464854
RWG157132,51.5321723833,0.1463327748
RWG157133,51.5322373099,0.1461350728
RWG157117,51.5305620091,0.08025407
RWG289780,51.5686189395,0.1804755555
RWG289782,51.5679286016,0.1808734495
RWG157307,51.5427882958,0.0040841304
RWG157207,51.5306935978,0.0206959659
RWG157208,51.5297220059,0.0254522667
RWG157238,51.535364102,-0.0058874192
RWG220529,51.533128307,0.0568614779
RWG220530,51.5330512286,0.0568159449
RWG157095,51.546433304,0.1649764825
RWG157096,51.5461481276,0.1652306126
RWG157110,51.5316356568,0.0764592028
RWG220536,51.5835171621,0.1673770004
RWG289777,51.5684357115,0.1808178595
RWG289779,51.5685641191,0.1805221151
RWG156952,51.543292195,-0.0035337554
RWG157113,51.5368481602,-0.0168960711
RWG171565,51.4921606896,0.0658927294
RWG156695,51.536067647,0.0461121697
RWG156698,51.5333870436,0.056484282
RWG156916,51.5407194096,0.0012738668
RWG156924,51.5411309596,0.0019625535
RWG171625,51.4820502377,0.0372559318
RWG157035,51.5481863402,-0.0099209441
RWG244276,51.4813137528,0.044336124
RWG171492,51.4518570774,0.0572983155
RWG171626,51.4842975299,0.0182692178
RWG171628,51.4864618774,0.0166930374
RWG156961,51.5400227281,0.0624555168
RWG157229,51.5419210914,0.0623658258
RWG156895,51.5389029376,0.0807450471
RWG171812,51.4900198644,0.0687335161
RWG171758,51.4747719196,0.0339447698
RWG171633,51.4874550525,0.0245584697
RWG171647,51.490246563,0.0669132663
RWG156962,51.5345498166,0.0063554474
RWG156963,51.541921928,-0.0045283401
RWG156972,51.5410823546,-0.0084196908
RWG156974,51.5411750788,-0.0087163838
RWG171425,51.4999083915,0.0030056684
RWG171563,51.4920056356,0.0643792198
RWG171610,51.4912072437,0.0704199321
RWG171813,51.4901049955,0.0686104866
RWG171366,51.5288133856,0.0259608042
RWG171367,51.5290802238,0.0256268177
RWG171650,51.4892402813,0.0648862064
RWG171654,51.4905891788,0.0820773646
RWG156580,51.5655261879,0.1754692857
RWG171426,51.4998972766,0.0030194012
RWG171814,51.4900715617,0.0685421464
RWG171581,51.4954393928,0.0126925216
RWG171582,51.4958279822,0.0121467964
RWG171583,51.4958969942,0.0120653115
RWG156901,51.5384431348,0.078397274
RWG156907,51.5440031888,0.1660998606
RWG156908,51.5438354875,0.1660658753
RWG171815,51.4896623981,0.0681835898
RWG171433,51.4997526545,0.002977403
RWG171586,51.4808670155,0.1163196708
RWG157147,51.5307074773,0.0404362107
RWG157148,51.5304640353,0.0398986316
RWG157299,51.5402055523,0.0089798783
RWG157300,51.5417635787,0.0098632832
RWG171494,51.4512225776,0.0572894258
RWG171818,51.4793960329,0.0874616367
RWG157139,51.5374166401,0.0285394387
RWG171826,51.499013222,0.0062348157
RWG171661,51.4866437488,0.0321262527
RWG171683,51.4837741946,0.000637994
RWG171436,51.4996869844,0.0028305318
RWG171817,51.4794354953,0.0875347423
RWG171819,51.4793720027,0.0874133638
RWG171823,51.491002225,0.0679722412
RWG171833,51.485745634,-0.0006883256
RWG157011,51.5488328566,-0.007514557
RWG157143,51.5478283084,0.0254881411
RWG157146,51.5351844572,0.0352822774
RWG171820,51.4793424183,0.0873565618
RWG171439,51.4996912768,0.0029330309
RWG157301,51.541862542,0.0097920392
RWG156840,51.5547155518,0.0462845684
RWG157033,51.5481124711,-0.0095453222
RWG171517,51.4973991069,0.0117585299
RWG171835,51.4806464182,0.0809377158
RWG171837,51.4812692678,0.0844271258
RWG157283,51.5380527314,-0.0014432913
RWG171834,51.4809215564,0.080177023
RWG171401,51.4885292524,0.0040936355
RWG171428,51.4998683067,0.0030102209
RWG171760,51.4745727595,0.0351764757
RWG171763,51.4751537788,0.0382956898
RWG156843,51.5276971854,0.0561929442
RWG157025,51.5484034297,-0.0083841524
RWG171497,51.4508285256,0.0580270296
RWG171498,51.4508345269,0.0582074283
RWG157305,51.542077727,0.0050456389
RWG157089,51.5370396085,-0.0105658961
RWG157090,51.5527788994,0.0534029548
